txn_id,account_id,txn_ts,txn_type,amount,currency,counterparty_acct,channel,created_at,source_system
TXN00158816,ACC0001265,2026-01-18 11:52:09,deposit,17739.24,CNY,EXT-28496,online,2026-01-18 11:52:11,CORE_BANKING_V2
TXN00028537,ACC0002728,2026-04-23 08:37:31,transfer_out,20616.19,CNY,EXT-44983,online,2026-04-23 08:37:32,CORE_BANKING_V2
TXN00023589,ACC0006207,2026-05-13 16:12:53,transfer_out,3588.76,GBP,EXT-83663,branch,2026-05-13 16:12:54,BRANCH_POS
TXN00140580,ACC0010648,2026-04-06 16:04:37,transfer_out,8940.51,AUD,EXT-76146,mobile,2026-04-06 16:04:51,CORE_BANKING_V2
TXN00064777,ACC0006917,2026-05-02 13:46:38,transfer_out,5235.85,AED,EXT-37383,branch,2026-05-02 13:46:55,BRANCH_POS
TXN00030393,ACC0004909,2026-06-14 11:56:37,wire_out,4091.51,GBP,EXT-10074,mobile,2026-06-14 11:56:53,WIRE_SWIFT_GW
TXN00127241,ACC0000906,2026-01-24 12:13:59,transfer_in,290146.28,INR,EXT-88492,online,2026-01-24 12:14:26,WIRE_SWIFT_GW
TXN00165124,ACC0008943,2026-03-05 10:08:45,transfer_in,211095.84,RUB,EXT-17066,atm,2026-03-05 10:09:04,CORE_BANKING_V2
TXN00053528,ACC0006554,2026-04-07 19:17:42,withdrawal,2291.14,GBP,,mobile,2026-04-07 19:17:43,MOBILE_GATEWAY
TXN00094284,ACC0005575,2026-05-31 07:42:15,wire_in,8242.0,AUD,EXT-59181,wire,2026-05-31 07:42:26,CORE_BANKING_V2
TXN00070956,ACC0001554,2026-04-14 23:29:46,transfer_in,104146.3,RUB,EXT-58101,atm,2026-04-14 23:29:55,WIRE_SWIFT_GW
TXN00160802,ACC0006738,2026-02-21 13:40:51,deposit,4625.66,GBP,EXT-63214,branch,2026-02-21 13:41:12,CORE_BANKING_V2
TXN00145463,ACC0003267,2026-04-26 15:09:56,deposit,38988.49,CNY,EXT-16868,online,2026-04-26 15:10:04,CORE_BANKING_V2
TXN00144472,ACC0005447,2026-04-20 23:12:55,withdrawal,28588.89,INR,EXT-49944,online,2026-04-20 23:13:19,BRANCH_POS
TXN00138176,ACC0007938,2026-06-17 14:39:21,transfer_out,5154.22,EUR,EXT-75745,wire,2026-06-17 14:39:27,MOBILE_GATEWAY
TXN00099310,ACC0002485,2026-01-30 08:14:23,transfer_out,3313.4,GBP,EXT-35694,online,2026-01-30 08:14:53,CORE_BANKING_V2
TXN00040903,ACC0004335,2026-04-04T13:29:30+00:00,transfer_out,2165.51,SGD,EXT-11474,mobile,2026-04-04 13:29:51,MOBILE_GATEWAY
TXN00109774,ACC0006337,2026-05-20 11:42:57,wire_out,3592.41,SGD,EXT-67323,online,2026-05-20 11:43:02,CORE_BANKING_V2
TXN00085166,ACC0000809,2026-03-10 03:14:14,deposit,4393.94,GBP,EXT-52077,branch,2026-03-10 03:14:30,CORE_BANKING_V2
TXN00058530,ACC0000107,2026-06-06 23:54:28,deposit,10675.22,CNY,EXT-75574,atm,2026-06-06 23:54:30,MOBILE_GATEWAY
TXN00130684,ACC0000594,2026-03-29 16:39:31,transfer_in,8592.64,CNY,EXT-30928,atm,2026-03-29 16:39:47,CORE_BANKING_V2
TXN00100048,ACC0004517,2026-05-10 13:12:29,deposit,32139.07,CNY,EXT-46984,atm,2026-05-10 13:12:33,MOBILE_GATEWAY
TXN00097161,ACC0001503,2026-03-14 17:38:11,transfer_out,2908.22,USD,EXT-88058,branch,2026-03-14 17:38:22,CORE_BANKING_V2
TXN00055395,ACC0004441,2026-01-10 05:24:06,wire_in,4689.56,AUD,EXT-11833,wire,2026-01-10 05:24:14,WIRE_SWIFT_GW
TXN00004595,ACC0003572,2026-01-01 05:11:11,transfer_out,3966.46,AUD,EXT-87129,online,2026-01-01 05:11:13,CORE_BANKING_V2
TXN00160841,ACC0005206,2026-02-12 08:30:05,deposit,7756.82,CAD,,wire,2026-02-12 08:30:15,MOBILE_GATEWAY
TXN00037804,ACC0009836,2026-01-24 18:18:16,wire_in,443780.27,RUB,EXT-35822,wire,2026-01-24 18:18:19,MOBILE_GATEWAY
TXN00136925,ACC0008033,2026-06-01 18:52:45,deposit,3795.18,AUD,,mobile,2026-06-01 18:53:01,MOBILE_GATEWAY
TXN00050832,ACC0008844,2026-06-23 09:36:17,transfer_in,1275848.09,NGN,EXT-80127,atm,2026-06-23 09:36:42,CORE_BANKING_V2
TXN00091578,ACC0009600,2026-04-28 09:28:15,wire_in,12829.5,CNY,,branch,2026-04-28 09:28:17,MOBILE_GATEWAY
TXN00016648,ACC0004397,2026-03-23 03:05:04,withdrawal,1635.57,EUR,EXT-63433,wire,2026-03-23 03:05:15,MOBILE_GATEWAY
TXN00115947,ACC0005087,2026-01-30T23:47:57+08:00,transfer_in,5102.69,SGD,EXT-67670,wire,2026-01-30 23:48:09,MOBILE_GATEWAY
TXN00165440,ACC0001704,2026-04-03 07:34:04,transfer_in,4463.67,SGD,EXT-90701,branch,2026-04-03 07:34:30,MOBILE_GATEWAY
TXN00066076,ACC0007008,2026-03-06 15:16:09,wire_in,3675.51,EUR,EXT-48363,atm,2026-03-06 15:16:37,MOBILE_GATEWAY
TXN00153001,ACC0008784,2026-05-17 01:28:40,wire_out,151034.98,INR,EXT-38489,online,2026-05-17 01:28:56,MOBILE_GATEWAY
TXN00010744,ACC0010814,2026-06-17 09:35:52,deposit,3028.97,AUD,EXT-92108,mobile,2026-06-17 09:36:09,WIRE_SWIFT_GW
TXN00006782,ACC0010269,2026-05-10 08:15:09,withdrawal,597.77,AUD,EXT-61532,mobile,2026-05-10 08:15:33,CORE_BANKING_V2
TXN00058709,ACC0009708,2026-05-30 07:39:08,withdrawal,5010.47,SGD,EXT-88991,mobile,2026-05-30 07:39:27,CORE_BANKING_V2
TXN00036349,ACC0010129,2026-01-29 20:25:49,wire_out,7324.19,RUB,EXT-96095,mobile,2026-01-29 20:25:54,MOBILE_GATEWAY
TXN00103099,ACC0001843,2026-01-20 17:00:46,withdrawal,5893.63,AED,EXT-69839,mobile,2026-01-20 17:00:57,BRANCH_POS
TXN00030504,ACC0004609,2026-03-30 09:22:07,withdrawal,37385.06,CNY,EXT-87983,atm,2026-03-30 09:22:27,CORE_BANKING_V2
TXN00129727,ACC0001329,2026-06-03 22:29:54,deposit,18458.03,CNY,EXT-92026,mobile,2026-06-03 22:30:14,MOBILE_GATEWAY
TXN00167498,ACC0007430,2026-04-13 01:32:36,deposit,2869.15,SGD,EXT-13297,wire,2026-04-13 01:32:45,BRANCH_POS
TXN00110498,ACC0001878,2026-04-03 05:13:27,wire_out,6617.75,CAD,EXT-69863,online,2026-04-03 05:13:33,CORE_BANKING_V2
TXN00083890,ACC0001366,2026-06-06 07:00:09,withdrawal,6094.92,CNY,,wire,2026-06-06 07:00:37,BRANCH_POS
TXN00142528,ACC0010937,2026-03-17 15:17:09,transfer_in,31078.83,CNY,EXT-41438,wire,2026-03-17 15:17:34,BRANCH_POS
TXN00137726,ACC0008323,2026-01-01 11:05:39,deposit,13158.05,AED,EXT-62691,atm,2026-01-01 11:05:56,MOBILE_GATEWAY
TXN00056114,ACC0003626,2026-03-15 15:52:55,transfer_in,843.05,USD,EXT-45037,mobile,2026-03-15 15:53:23,WIRE_SWIFT_GW
TXN00117575,ACC0008234,2026-03-14 18:46:03,transfer_in,394361.95,RUB,,branch,2026-03-14 18:46:31,BRANCH_POS
TXN00138381,ACC0004803,2026-04-25 02:02:19,withdrawal,575.71,GBP,EXT-78394,atm,2026-04-25 02:02:43,CORE_BANKING_V2
TXN00072033,ACC0001100,2026-04-27 15:16:49,wire_out,3096.99,SGD,EXT-21969,atm,2026-04-27 15:17:09,CORE_BANKING_V2
TXN00144342,ACC0002721,2026-02-25 13:13:46,deposit,172209.54,INR,EXT-36481,mobile,2026-02-25 13:14:09,WIRE_SWIFT_GW
TXN00020301,ACC0009961,2026-06-07T20:35:43+05:30,deposit,5087.23,CAD,,mobile,2026-06-07 20:36:01,BRANCH_POS
TXN00096367,ACC0000078,2026-04-14 23:26:57,transfer_in,5093.76,EUR,EXT-86820,atm,2026-04-14 23:27:13,MOBILE_GATEWAY
TXN00033776,ACC0000094,2026-03-30 18:01:29,wire_in,433279.88,RUB,EXT-68846,wire,2026-03-30 18:01:46,CORE_BANKING_V2
TXN00107669,ACC0000225,2026-02-06 18:04:33,withdrawal,1035519.03,NGN,EXT-42509,branch,2026-02-06 18:04:39,WIRE_SWIFT_GW
TXN00086131,ACC0000819,2026-05-16 01:29:12,transfer_out,2535.86,SGD,,branch,2026-05-16 01:29:26,BRANCH_POS
TXN00105162,ACC0004186,2026-01-18 10:49:08,transfer_out,435958.55,INR,EXT-81511,,2026-01-18 10:49:29,BRANCH_POS
TXN00005501,ACC0001075,2026-05-29 20:41:22,withdrawal,363471.49,RUB,EXT-30890,branch,2026-05-29 20:41:32,WIRE_SWIFT_GW
TXN00018631,ACC0004496,2026-01-03 10:22:38,withdrawal,129822.72,INR,EXT-40529,atm,2026-01-03 10:23:07,BRANCH_POS
TXN00120172,ACC0009198,2026-04-29 00:52:47,transfer_in,157.23,GBP,EXT-69717,mobile,2026-04-29 00:53:13,BRANCH_POS
TXN00170305,ACC0005297,2026-02-10 03:00:00,deposit,9655.38,EUR,EXT-85291,atm,2026-02-10 03:00:21,CORE_BANKING_V2
TXN00045761,ACC0002532,2026-01-29 16:45:46,deposit,4749.86,AED,,online,2026-01-29 16:46:11,BRANCH_POS
TXN00107798,ACC0008550,2026-01-29 08:17:37,transfer_out,1643638.48,NGN,EXT-89943,online,2026-01-29 08:17:44,MOBILE_GATEWAY
TXN00168912,ACC0001934,2026-03-19 11:22:24,wire_in,47118.24,INR,,wire,2026-03-19 11:22:32,WIRE_SWIFT_GW
TXN00026359,ACC0008950,2026-03-12 15:04:52,transfer_in,429807.02,RUB,EXT-85662,mobile,2026-03-12 15:05:04,CORE_BANKING_V2
TXN00140398,ACC0010680,2026-05-27 15:05:02,wire_out,2127219.85,NGN,EXT-78635,atm,2026-05-27 15:05:17,CORE_BANKING_V2
TXN00119466,ACC0000905,2026-01-17 22:56:50,wire_in,35059.25,CNY,EXT-22336,online,2026-01-17 22:57:05,BRANCH_POS
TXN00058029,ACC0004380,2026-03-26 10:48:31,wire_out,421857.3,INR,EXT-46093,atm,2026-03-26 10:48:45,MOBILE_GATEWAY
TXN00035119,ACC0010677,2026-02-20 15:53:35,deposit,5158.59,AUD,EXT-27578,wire,2026-02-20 15:54:04,WIRE_SWIFT_GW
TXN00002451,ACC0001794,2026-03-22 21:56:34,wire_in,2655033.03,NGN,EXT-21142,branch,2026-03-22 21:56:54,MOBILE_GATEWAY
TXN00051124,ACC0004250,2026-01-31 09:52:30,withdrawal,6317.4,SGD,EXT-86060,online,2026-01-31 09:52:32,WIRE_SWIFT_GW
TXN00140115,ACC0001817,2026-06-17 18:03:23,deposit,503335.68,RUB,,branch,2026-06-17 18:03:35,BRANCH_POS
TXN00070070,ACC0004931,2026-06-25 17:16:50,transfer_in,20158.57,AED,EXT-73790,online,2026-06-25 17:17:09,WIRE_SWIFT_GW
TXN00117228,ACC0007442,2026-01-13 04:28:12,withdrawal,5270.17,USD,EXT-55195,online,2026-01-13 04:28:32,BRANCH_POS
TXN00007766,ACC0009853,2026-01-18 00:28:47,wire_out,7951.31,SGD,EXT-93372,online,2026-01-18 00:29:02,CORE_BANKING_V2
TXN00050450,ACC0007538,2026-01-29 16:17:30,wire_out,128001.45,RUB,EXT-55700,mobile,2026-01-29 16:17:42,CORE_BANKING_V2
TXN00099394,ACC0008891,2026-06-30T17:05:34-05:00,wire_out,3387.39,CAD,EXT-34671,online,2026-06-30 17:05:47,BRANCH_POS
TXN00058689,ACC0008319,2026-03-01 17:58:06,wire_in,2582.0,GBP,,atm,2026-03-01 17:58:25,BRANCH_POS
TXN00023680,ACC0002901,2026-04-16 20:38:03,deposit,6311.08,CAD,EXT-51852,branch,2026-04-16 20:38:30,WIRE_SWIFT_GW
TXN00063317,ACC0003718,2026-04-04T21:29:45-05:00,transfer_in,30298.0,CNY,EXT-94475,atm,2026-04-04 21:30:13,BRANCH_POS
TXN00046071,ACC0010453,2026-01-25 12:48:23,wire_out,734869.58,NGN,EXT-64400,online,2026-01-25 12:48:40,WIRE_SWIFT_GW
TXN00137974,ACC0009853,2026-04-26 04:37:40,wire_out,1254.78,SGD,,,2026-04-26 04:38:05,CORE_BANKING_V2
TXN00012719,ACC0003090,2026-04-11 10:47:13,transfer_in,5910.35,USD,EXT-85034,online,2026-04-11 10:47:17,MOBILE_GATEWAY
TXN00064062,ACC0004080,2026-05-05 01:02:26,wire_out,4553.12,GBP,,branch,2026-05-05 01:02:54,MOBILE_GATEWAY
TXN00053709,ACC0009472,2026-01-25T17:30:43+08:00,deposit,370610.02,RUB,EXT-20246,mobile,2026-01-25 17:31:01,BRANCH_POS
TXN00143425,ACC0005930,2026-01-05 13:14:50,transfer_in,2071.14,USD,EXT-26414,atm,2026-01-05 13:15:02,BRANCH_POS
TXN00118643,ACC0008803,2026-05-07T19:40:50+01:00,wire_out,2492379.32,NGN,EXT-16467,mobile,2026-05-07 19:41:01,CORE_BANKING_V2
TXN00146834,ACC0009156,2026-06-30 17:36:09,wire_out,4468.48,CAD,EXT-10282,branch,2026-06-30 17:36:11,WIRE_SWIFT_GW
TXN00076219,ACC0006933,2026-06-23 13:50:04,wire_in,15844.06,AED,EXT-49341,atm,2026-06-23 13:50:10,BRANCH_POS
TXN00005018,ACC0004865,2026-06-02 01:53:18,transfer_in,7084.21,CAD,EXT-16201,branch,2026-06-02 01:53:38,MOBILE_GATEWAY
TXN00094597,ACC0004882,2026-01-09 16:04:19,wire_out,2421312.28,NGN,EXT-38016,mobile,2026-01-09 16:04:35,BRANCH_POS
TXN00042940,ACC0009289,2026-03-17 06:16:56,transfer_out,380705.14,RUB,EXT-34316,wire,2026-03-17 06:17:18,CORE_BANKING_V2
TXN00019469,ACC0007649,2026-01-07 12:57:59,transfer_in,37923.04,CNY,,atm,2026-01-07 12:58:14,WIRE_SWIFT_GW
TXN00103894,ACC0006441,2026-04-28 04:00:57,withdrawal,1186.07,EUR,EXT-86113,mobile,2026-04-28 04:01:16,BRANCH_POS
TXN00167976,ACC0004645,2026-03-16 08:01:06,deposit,114216.34,RUB,EXT-13497,branch,2026-03-16 08:01:14,CORE_BANKING_V2
TXN00112916,ACC0008531,2026-03-07 07:02:19,transfer_out,3367.69,SGD,EXT-66288,mobile,2026-03-07 07:02:40,WIRE_SWIFT_GW
TXN00102988,ACC0004237,2026-06-18 19:58:42,withdrawal,9663.33,AED,,online,2026-06-18 19:58:52,BRANCH_POS
TXN00019287,ACC0010511,2026-02-25 10:36:34,transfer_out,15468.58,CNY,EXT-36227,,2026-02-25 10:36:40,CORE_BANKING_V2
TXN00070930,ACC0008367,2026-01-14 16:43:50,transfer_in,353743.52,INR,EXT-87877,mobile,2026-01-14 16:44:12,CORE_BANKING_V2
TXN00050331,ACC0002804,2026-03-19T03:31:21+03:00,withdrawal,763576.94,NGN,EXT-33582,wire,2026-03-19 03:31:41,WIRE_SWIFT_GW
TXN00045247,ACC0002676,2026-04-23T19:00:00+01:00,transfer_out,1950429.5,ngn,EXT-28980,atm,2026-04-23 19:00:12,WIRE_SWIFT_GW
TXN00074302,ACC0002186,2026-03-31 02:06:57,transfer_in,3951.16,GBP,EXT-11072,atm,2026-03-31 02:07:15,WIRE_SWIFT_GW
TXN00149436,ACC0004159,2026-06-13 10:21:32,withdrawal,312.58,AUD,,online,2026-06-13 10:21:56,WIRE_SWIFT_GW
TXN00054380,ACC0001633,2026-01-20 23:59:57,transfer_out,402.67,CAD,,online,2026-01-21 00:00:10,WIRE_SWIFT_GW
TXN00099513,ACC0006506,2026-03-09 15:38:08,wire_in,301725.92,RUB,EXT-65117,online,2026-03-09 15:38:25,CORE_BANKING_V2
TXN00133167,ACC0004819,2026-04-24 04:00:15,transfer_out,15827.03,CNY,EXT-57281,,2026-04-24 04:00:32,WIRE_SWIFT_GW
TXN00164756,ACC0001376,2026-03-13 06:12:27,transfer_in,3703.51,CAD,EXT-50526,wire,2026-03-13 06:12:56,BRANCH_POS
TXN00130198,ACC0004918,2026-02-04 14:03:17,withdrawal,4463.81,USD,EXT-15802,online,2026-02-04 14:03:36,WIRE_SWIFT_GW
TXN00053322,ACC0009404,2026-06-17 23:47:49,wire_in,2193.82,EUR,EXT-26752,branch,2026-06-17 23:48:02,MOBILE_GATEWAY
TXN00130014,ACC0008284,2026-05-15 14:45:54,wire_in,5881.36,AUD,EXT-45681,online,2026-05-15 14:46:10,BRANCH_POS
TXN00000345,ACC0000660,2026-01-04 23:52:22,transfer_out,451.93,SGD,EXT-19336,wire,2026-01-04 23:52:23,MOBILE_GATEWAY
TXN00058859,ACC0009243,2026-04-04 03:41:12,wire_in,4611.15,SGD,EXT-19361,wire,2026-04-04 03:41:35,WIRE_SWIFT_GW
TXN00101063,ACC0005497,2026-05-20 13:50:00,wire_out,1826.95,USD,EXT-43675,mobile,2026-05-20 13:50:18,CORE_BANKING_V2
TXN00110775,ACC0000231,2026-06-23 02:26:25,withdrawal,26741.92,cny,EXT-30401,mobile,2026-06-23 02:26:50,BRANCH_POS
TXN00139867,ACC0005977,2026-06-19 20:07:26,transfer_in,3842.36,EUR,EXT-12011,online,2026-06-19 20:07:31,CORE_BANKING_V2
TXN00121274,ACC0010629,2026-05-09 13:20:25,transfer_in,5965.53,AUD,EXT-82328,branch,2026-05-09 13:20:41,WIRE_SWIFT_GW
TXN00100703,ACC0001844,2026-01-02 09:01:12,wire_in,6834.97,CAD,EXT-92064,branch,2026-01-02 09:01:29,WIRE_SWIFT_GW
TXN00016711,ACC0002058,2026-06-03T22:13:07+03:00,transfer_out,199.05,GBP,,atm,2026-06-03 22:13:30,MOBILE_GATEWAY
TXN00110807,ACC0008965,2026-04-14 04:24:28,transfer_out,1284.19,USD,EXT-56912,wire,2026-04-14 04:24:56,CORE_BANKING_V2
TXN00078989,ACC0010748,2026-06-24 10:54:54,transfer_in,6836.72,CAD,EXT-55220,online,2026-06-24 10:54:56,BRANCH_POS
TXN00045159,ACC0003716,2026-06-25 06:25:10,deposit,5772.09,EUR,EXT-79531,online,2026-06-25 06:25:17,CORE_BANKING_V2
TXN00021111,ACC0006942,2026-05-31 01:43:20,deposit,5340.68,EUR,EXT-43986,atm,2026-05-31 01:43:21,WIRE_SWIFT_GW
TXN00164820,ACC0004829,2026-04-08 23:33:31,deposit,1517987.23,NGN,EXT-36725,wire,2026-04-08 23:33:59,MOBILE_GATEWAY
TXN00096828,ACC0001200,2026-06-07 18:53:37,wire_in,7513.96,CAD,EXT-80614,online,2026-06-07 18:54:02,BRANCH_POS
TXN00169567,ACC0004330,2026-05-04 05:48:46,transfer_in,4254.48,USD,,mobile,2026-05-04 05:48:57,BRANCH_POS
TXN00008595,ACC0005052,2026-05-25 00:08:29,transfer_in,521414.03,RUB,,mobile,2026-05-25 00:08:31,WIRE_SWIFT_GW
TXN00048799,ACC0000162,2026-05-23 02:34:28,transfer_out,779.78,GBP,EXT-76847,online,2026-05-23 02:34:34,BRANCH_POS
TXN00154468,ACC0000522,2026-02-15T18:04:00+03:00,wire_in,5660.34,EUR,,mobile,2026-02-15 18:04:17,WIRE_SWIFT_GW
TXN00025903,ACC0003350,2026-05-05 09:18:27,withdrawal,1964.82,EUR,EXT-95268,mobile,2026-05-05 09:18:39,CORE_BANKING_V2
TXN00011367,ACC0008930,2026-04-08 14:42:21,withdrawal,359.19,USD,,atm,2026-04-08 14:42:29,WIRE_SWIFT_GW
TXN00017961,ACC0000995,2026-06-18 23:48:00,transfer_out,4289.93,CAD,EXT-21773,online,2026-06-18 23:48:29,MOBILE_GATEWAY
TXN00028393,ACC0000079,2026-04-30 13:34:52,deposit,4913.82,EUR,EXT-56480,branch,2026-04-30 13:35:08,WIRE_SWIFT_GW
TXN00020405,ACC0005161,2026-01-06 02:33:40,withdrawal,2222.57,USD,EXT-29125,branch,2026-01-06 02:34:09,BRANCH_POS
TXN00021531,ACC0005821,2026-05-13 16:07:49,transfer_out,4715.12,USD,EXT-58949,branch,2026-05-13 16:08:18,MOBILE_GATEWAY
TXN00075052,ACC0008013,2026-05-29 14:12:46,wire_in,14026.59,AED,EXT-27017,branch,2026-05-29 14:12:55,MOBILE_GATEWAY
TXN00002421,ACC0004312,2026-05-27T16:37:57+08:00,wire_in,48508.99,INR,EXT-55924,branch,2026-05-27 16:38:22,BRANCH_POS
TXN00151352,ACC0008684,2026-02-01 13:44:55,withdrawal,5284.21,AED,EXT-88034,atm,2026-02-01 13:45:06,BRANCH_POS
TXN00135424,ACC0008876,2026-02-27 18:44:27,transfer_out,1504.4,GBP,EXT-46733,mobile,2026-02-27 18:44:48,MOBILE_GATEWAY
TXN00093940,ACC0006446,2026-02-10 09:10:40,wire_out,1349.37,AUD,EXT-30686,branch,2026-02-10 09:11:09,MOBILE_GATEWAY
TXN00169225,ACC0000544,2026-01-06T01:56:06+05:30,transfer_in,8522.89,AUD,EXT-70585,online,2026-01-06 01:56:23,CORE_BANKING_V2
TXN00130925,ACC0006893,2026-03-02 12:13:57,deposit,183155.3,INR,EXT-37917,wire,2026-03-02 12:14:27,BRANCH_POS
TXN00000776,ACC0002520,2026-06-20 20:23:42,withdrawal,15504.27,AED,,wire,2026-06-20 20:24:07,CORE_BANKING_V2
TXN00025825,ACC0005417,2026-04-24 02:26:17,wire_out,4383.8,SGD,EXT-94436,mobile,2026-04-24 02:26:24,MOBILE_GATEWAY
TXN00094137,ACC0005721,2026-05-23 11:41:45,wire_in,4069.91,CAD,EXT-45816,wire,2026-05-23 11:41:57,BRANCH_POS
TXN00130442,ACC0009382,2026-06-29 08:18:37,transfer_in,3093.91,cny,,online,2026-06-29 08:18:44,MOBILE_GATEWAY
TXN00150821,ACC0004818,2026-06-14 17:52:21,deposit,128556.43,INR,EXT-32055,wire,2026-06-14 17:52:36,BRANCH_POS
TXN00060063,ACC0009445,2026-05-26 04:21:50,wire_in,170905.76,NGN,EXT-43806,branch,2026-05-26 04:21:53,MOBILE_GATEWAY
TXN00117439,ACC0008374,2026-03-19 03:08:35,wire_out,837.89,USD,EXT-83748,branch,2026-03-19 03:09:01,MOBILE_GATEWAY
TXN00000027,ACC0001950,2026-06-22 22:33:48,transfer_out,1915.0,GBP,EXT-20867,mobile,2026-06-22 22:33:57,CORE_BANKING_V2
TXN00167985,ACC0004296,2026-06-18 12:51:35,wire_out,7464.7,CNY,EXT-30052,wire,2026-06-18 12:51:52,WIRE_SWIFT_GW
TXN00017901,ACC0006437,2026-05-06 06:58:21,transfer_in,50638.88,NGN,EXT-59349,wire,2026-05-06 06:58:48,BRANCH_POS
TXN00030730,ACC0009849,2026-05-01T04:44:51+05:30,deposit,892344.37,NGN,EXT-68935,wire,2026-05-01 04:44:57,BRANCH_POS
TXN00161864,ACC0009461,2026-01-18 21:10:34,deposit,2026.77,AUD,,atm,2026-01-18 21:10:37,CORE_BANKING_V2
TXN00170211,ACC0010173,2026-04-19 11:00:00,deposit,33741.07,AED,EXT-82975,branch,2026-04-19 11:00:01,CORE_BANKING_V2
TXN00098798,ACC0000649,2026-03-09 20:22:28,withdrawal,481.64,EUR,,mobile,2026-03-09 20:22:37,MOBILE_GATEWAY
TXN00141836,ACC0010213,2026-05-22 00:59:41,transfer_in,4955.28,AED,,online,2026-05-22 01:00:00,CORE_BANKING_V2
TXN00116690,ACC0007862,2026-01-10 20:25:42,withdrawal,3790.23,GBP,EXT-94983,branch,2026-01-10 20:25:51,MOBILE_GATEWAY
TXN00003805,ACC0008485,2026-03-12 16:46:19,deposit,2651281.98,NGN,EXT-49151,mobile,2026-03-12 16:46:42,CORE_BANKING_V2
TXN00132318,ACC0009526,2026-01-15 21:04:44,transfer_out,336531.06,INR,EXT-97694,atm,2026-01-15 21:04:46,BRANCH_POS
TXN00141982,ACC0004936,2026-03-18 20:14:31,deposit,2182.72,AUD,EXT-81900,wire,2026-03-18 20:14:55,BRANCH_POS
TXN00090247,ACC0001166,2026-06-13 21:24:41,transfer_out,2805.97,EUR,EXT-89593,atm,2026-06-13 21:24:54,WIRE_SWIFT_GW
TXN00061425,ACC0000730,2026-01-10 05:37:09,wire_in,8831.0,AED,EXT-72677,wire,2026-01-10 05:37:21,CORE_BANKING_V2
TXN00013161,ACC0005978,2026-03-06 19:19:35,transfer_in,4953.59,USD,EXT-83028,online,2026-03-06 19:20:00,BRANCH_POS
TXN00074890,ACC0006177,2026-01-09 08:27:09,transfer_in,473457.87,inr,EXT-96953,wire,2026-01-09 08:27:12,CORE_BANKING_V2
TXN00111091,ACC0005542,2026-06-13 23:49:14,wire_out,4889.46,AED,EXT-90734,mobile,2026-06-13 23:49:25,BRANCH_POS
TXN00103793,ACC0004427,2026-02-18 23:02:33,withdrawal,3921.37,SGD,,mobile,2026-02-18 23:02:38,MOBILE_GATEWAY
TXN00068836,ACC0000522,2026-02-16 14:27:02,withdrawal,4243.87,EUR,EXT-63070,branch,2026-02-16 14:27:16,MOBILE_GATEWAY
TXN00049625,ACC0007087,2026-02-08T04:44:59+03:00,transfer_in,117964.75,INR,,wire,2026-02-08 04:45:08,CORE_BANKING_V2
TXN00162446,ACC0009919,2026-03-09 13:32:33,withdrawal,6714.11,AED,EXT-61945,online,2026-03-09 13:32:40,WIRE_SWIFT_GW
TXN00074066,ACC0001160,2026-06-05 22:48:35,transfer_out,5007.79,USD,EXT-72470,wire,2026-06-05 22:49:05,BRANCH_POS
TXN00106801,ACC0009825,2026-03-25T09:37:03-05:00,deposit,3021.12,USD,EXT-20134,online,2026-03-25 09:37:10,BRANCH_POS
TXN00161475,ACC0000887,2026-05-23 09:11:32,wire_out,491195.33,RUB,EXT-64917,atm,2026-05-23 09:11:44,MOBILE_GATEWAY
TXN00032006,ACC0008814,2026-04-07 19:25:04,deposit,2568.14,GBP,EXT-29213,wire,2026-04-07 19:25:20,CORE_BANKING_V2
TXN00166577,ACC0001463,2026-06-23 07:10:00,wire_in,19989.02,INR,EXT-23903,mobile,2026-06-23 07:10:14,MOBILE_GATEWAY
TXN00045330,ACC0004142,2026-03-20 23:02:03,deposit,627.39,AED,EXT-44270,branch,2026-03-20 23:02:10,MOBILE_GATEWAY
TXN00013814,ACC0010574,2026-01-27 18:52:08,withdrawal,7198.56,CNY,,branch,2026-01-27 18:52:37,WIRE_SWIFT_GW
TXN00148071,ACC0000368,2026-06-08 12:55:11,transfer_in,4077.97,AUD,EXT-56658,wire,2026-06-08 12:55:12,WIRE_SWIFT_GW
TXN00028041,ACC0010670,2026-02-05 08:25:15,deposit,3450.88,AUD,EXT-84071,online,2026-02-05 08:25:16,MOBILE_GATEWAY
TXN00142987,ACC0010367,2026-02-02 15:06:41,deposit,124191.8,INR,EXT-57936,wire,2026-02-02 15:06:55,CORE_BANKING_V2
TXN00035244,ACC0006128,2026-02-21 03:12:45,wire_in,1621.96,USD,EXT-47148,online,2026-02-21 03:12:58,BRANCH_POS
TXN00110692,ACC0004150,2026-04-09 22:59:32,wire_out,7930.39,AED,EXT-11793,branch,2026-04-09 22:59:48,CORE_BANKING_V2
TXN00056510,ACC0006059,2026-02-17T12:50:16-08:00,deposit,6302.16,CNY,EXT-12841,mobile,2026-02-17 12:50:36,CORE_BANKING_V2
TXN00120209,ACC0007345,2026-02-25 00:41:54,deposit,4420.25,GBP,EXT-45754,online,2026-02-25 00:42:01,WIRE_SWIFT_GW
TXN00156799,ACC0007020,2026-01-02 09:28:11,deposit,1481.01,EUR,EXT-74326,online,2026-01-02 09:28:34,WIRE_SWIFT_GW
